"id","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study"
"pb_str_orb_str_k_30_d0.00_su0.06_sv0.11_medium",23.1611111111111,20.845,69.4833333333333,20.845,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.06_sv0.11_large",24.6,22.14,73.8,22.14,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.11_sv0.01_small",19.8844444444444,17.896,59.6533333333333,17.896,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.11_sv0.01_medium",23.7622222222222,21.386,71.2866666666667,21.386,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.11_sv0.01_large",25.6244444444444,23.062,76.8733333333333,23.062,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.11_sv0.06_small",20.8933333333333,18.804,62.68,18.804,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.11_sv0.06_medium",24.5122222222222,22.061,73.5366666666667,22.061,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.11_sv0.06_large",25.9677777777778,23.371,77.9033333333333,23.371,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.11_sv0.11_small",21.2555555555556,19.13,63.7666666666667,19.13,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.11_sv0.11_medium",24.5411111111111,22.087,73.6233333333333,22.087,1,1,1
"pb_str_orb_str_k_30_d0.00_su0.11_sv0.11_large",25.9666666666667,23.37,77.9,23.37,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.01_sv0.01_small",17.8711111111111,16.084,53.6133333333333,16.084,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.01_sv0.01_medium",22.39,20.151,67.17,20.151,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.01_sv0.01_large",24.8077777777778,22.327,74.4233333333333,22.327,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.01_sv0.06_small",19.2411111111111,17.317,57.7233333333333,17.317,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.01_sv0.06_medium",23.0066666666667,20.706,69.02,20.706,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.01_sv0.06_large",24.8388888888889,22.355,74.5166666666667,22.355,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.01_sv0.11_small",19.7655555555556,17.789,59.2966666666667,17.789,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.01_sv0.11_medium",23.1933333333333,20.874,69.58,20.874,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.01_sv0.11_large",24.8933333333333,22.404,74.68,22.404,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.06_sv0.01_small",19.6655555555556,17.699,58.9966666666667,17.699,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.06_sv0.01_medium",23.7055555555556,21.335,71.1166666666667,21.335,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.06_sv0.01_large",25.6911111111111,23.122,77.0733333333333,23.122,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.06_sv0.06_small",20.8466666666667,18.762,62.54,18.762,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.06_sv0.06_medium",24.4166666666667,21.975,73.25,21.975,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.06_sv0.06_large",26.0377777777778,23.434,78.1133333333333,23.434,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.06_sv0.11_small",21.4188888888889,19.277,64.2566666666667,19.277,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.06_sv0.11_medium",24.65,22.185,73.95,22.185,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.06_sv0.11_large",25.9844444444444,23.386,77.9533333333333,23.386,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.11_sv0.01_small",21.2433333333333,19.119,63.73,19.119,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.11_sv0.01_medium",24.8688888888889,22.382,74.6066666666667,22.382,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.11_sv0.01_large",26.5611111111111,23.905,79.6833333333333,23.905,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.11_sv0.06_small",22.0011111111111,19.801,66.0033333333333,19.801,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.11_sv0.06_medium",25.5288888888889,22.976,76.5866666666667,22.976,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.11_sv0.06_large",26.8455555555556,24.161,80.5366666666667,24.161,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.11_sv0.11_small",22.3633333333333,20.127,67.09,20.127,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.11_sv0.11_medium",25.5077777777778,22.957,76.5233333333333,22.957,1,1,1
"pb_str_orb_str_k_30_d0.20_su0.11_sv0.11_large",26.7855555555556,24.107,80.3566666666667,24.107,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.01_sv0.01_small",27.6011111111111,24.841,82.8033333333333,24.841,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.01_sv0.01_medium",31.6355555555556,28.472,94.9066666666667,28.472,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.01_sv0.01_large",32.6044444444444,29.344,97.8133333333333,29.344,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.01_sv0.06_small",27.4877777777778,24.739,82.4633333333333,24.739,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.01_sv0.06_medium",31.0188888888889,27.917,93.0566666666667,27.917,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.01_sv0.06_large",32.08,28.872,96.24,28.872,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.01_sv0.11_small",27.0988888888889,24.389,81.2966666666667,24.389,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.01_sv0.11_medium",30.3388888888889,27.305,91.0166666666667,27.305,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.01_sv0.11_large",31.3766666666667,28.239,94.13,28.239,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.06_sv0.01_small",26.3866666666667,23.748,79.16,23.748,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.06_sv0.01_medium",29.7944444444444,26.815,89.3833333333333,26.815,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.06_sv0.01_large",30.9677777777778,27.871,92.9033333333333,27.871,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.06_sv0.06_small",26.4866666666667,23.838,79.46,23.838,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.06_sv0.06_medium",29.5644444444444,26.608,88.6933333333333,26.608,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.06_sv0.06_large",30.5933333333333,27.534,91.78,27.534,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.06_sv0.11_small",26.4233333333333,23.781,79.27,23.781,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.06_sv0.11_medium",29.28,26.352,87.84,26.352,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.06_sv0.11_large",30.2511111111111,27.226,90.7533333333333,27.226,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.11_sv0.01_small",26.0022222222222,23.402,78.0066666666667,23.402,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.11_sv0.01_medium",29.0377777777778,26.134,87.1133333333333,26.134,1,1,1
