"id","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study"
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.06_medium",36.7671428571429,25.737,36.7671428571429,25.737,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.06_large",43.4057142857143,30.384,43.4057142857143,30.384,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.11_small",30.2728571428571,21.191,30.2728571428571,21.191,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.11_medium",42.5742857142857,29.802,42.5742857142857,29.802,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.11_large",50.0742857142857,35.052,50.0742857142857,35.052,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.01_small",33.8771428571429,23.714,33.8771428571429,23.714,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.01_medium",47.6014285714286,33.321,47.6014285714286,33.321,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.01_large",54.9657142857143,38.476,54.9657142857143,38.476,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.06_small",36.8271428571429,25.779,36.8271428571429,25.779,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.06_medium",50.99,35.693,50.99,35.693,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.06_large",58.5271428571429,40.969,58.5271428571429,40.969,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.11_small",39.4171428571429,27.592,39.4171428571429,27.592,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.11_medium",53.96,37.772,53.96,37.772,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.11_large",61.3914285714286,42.974,61.3914285714286,42.974,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.01_small",41.7685714285714,29.238,41.7685714285714,29.238,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.01_medium",56.5214285714286,39.565,56.5214285714286,39.565,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.01_large",63.7642857142857,44.635,63.7642857142857,44.635,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.06_small",43.7528571428571,30.627,43.7528571428571,30.627,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.06_medium",58.5485714285714,40.984,58.5485714285714,40.984,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.06_large",65.6171428571429,45.932,65.6171428571429,45.932,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.11_small",45.71,31.997,45.71,31.997,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.11_medium",60.3228571428571,42.226,60.3228571428571,42.226,1,1,1
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.11_large",67.2257142857143,47.058,67.2257142857143,47.058,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.01_small",33.5985714285714,23.519,33.5985714285714,23.519,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.01_medium",49.53,34.671,49.53,34.671,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.01_large",58.9771428571429,41.284,58.9771428571429,41.284,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.06_small",36.4042857142857,25.483,36.4042857142857,25.483,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.06_medium",51.4457142857143,36.012,51.4457142857143,36.012,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.06_large",59.9214285714286,41.945,59.9214285714286,41.945,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.11_small",38.8185714285714,27.173,38.8185714285714,27.173,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.11_medium",53.7971428571429,37.658,53.7971428571429,37.658,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.11_large",61.7985714285714,43.259,61.7985714285714,43.259,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.01_small",40.9871428571429,28.691,40.9871428571429,28.691,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.01_medium",56.3014285714286,39.411,56.3014285714286,39.411,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.01_large",63.5085714285714,44.456,63.5085714285714,44.456,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.06_small",43.0357142857143,30.125,43.0357142857143,30.125,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.06_medium",58.2042857142857,40.743,58.2042857142857,40.743,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.06_large",65.3457142857143,45.742,65.3457142857143,45.742,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.11_small",44.9157142857143,31.441,44.9157142857143,31.441,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.11_medium",59.7257142857143,41.808,59.7257142857143,41.808,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.11_large",66.9614285714286,46.873,66.9614285714286,46.873,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.01_small",46.6814285714286,32.677,46.6814285714286,32.677,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.01_medium",61.5414285714286,43.079,61.5414285714286,43.079,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.01_large",68.27,47.789,68.27,47.789,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.06_small",48.2228571428571,33.756,48.2228571428571,33.756,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.06_medium",62.93,44.051,62.93,44.051,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.06_large",69.54,48.678,69.54,48.678,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.11_small",49.5714285714286,34.7,49.5714285714286,34.7,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.11_medium",64.15,44.905,64.15,44.905,1,1,1
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.11_large",70.6314285714286,49.442,70.6314285714286,49.442,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.01_small",71.1028571428571,49.772,71.1028571428571,49.772,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.01_medium",90.76,63.532,90.76,63.532,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.01_large",96.0085714285714,67.206,96.0085714285714,67.206,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.06_small",69.3528571428571,48.547,69.3528571428571,48.547,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.06_medium",87.3857142857143,61.17,87.3857142857143,61.17,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.06_large",92.8828571428571,65.018,92.8828571428571,65.018,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.11_small",68.0528571428571,47.637,68.0528571428571,47.637,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.11_medium",85.0014285714286,59.501,85.0014285714286,59.501,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.11_large",90.1957142857143,63.137,90.1957142857143,63.137,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.01_small",67.3385714285714,47.137,67.3385714285714,47.137,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.01_medium",82.7571428571429,57.93,82.7571428571429,57.93,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.01_large",88.2528571428571,61.777,88.2528571428571,61.777,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.06_small",66.58,46.606,66.58,46.606,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.06_medium",81.37,56.959,81.37,56.959,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.06_large",86.6085714285714,60.626,86.6085714285714,60.626,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.11_small",66.13,46.291,66.13,46.291,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.11_medium",80.4914285714286,56.344,80.4914285714286,56.344,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.11_large",85.6042857142857,59.923,85.6042857142857,59.923,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.01_small",66.1557142857143,46.309,66.1557142857143,46.309,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.01_medium",79.6214285714286,55.735,79.6214285714286,55.735,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.01_large",84.6728571428571,59.271,84.6728571428571,59.271,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.06_small",65.9628571428571,46.174,65.9628571428571,46.174,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.06_medium",79.1557142857143,55.409,79.1557142857143,55.409,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.06_large",84.1385714285714,58.897,84.1385714285714,58.897,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.11_small",66.0228571428571,46.216,66.0228571428571,46.216,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.11_medium",78.9442857142857,55.261,78.9442857142857,55.261,1,1,1
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.11_large",83.72,58.604,83.72,58.604,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.01_small",92.6085714285714,64.826,92.6085714285714,64.826,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.01_medium",99.3128571428571,69.519,99.3128571428571,69.519,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.01_large",99.85,69.895,99.85,69.895,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.06_small",91.1257142857143,63.788,91.1257142857143,63.788,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.06_medium",98.67,69.069,98.67,69.069,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.06_large",99.6128571428572,69.729,99.6128571428572,69.729,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.11_small",89.7614285714286,62.833,89.7614285714286,62.833,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.11_medium",97.8242857142857,68.477,97.8242857142857,68.477,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.11_large",99.11,69.377,99.11,69.377,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.01_small",88.4314285714286,61.902,88.4314285714286,61.902,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.01_medium",96.8628571428572,67.804,96.8628571428572,67.804,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.01_large",98.4814285714286,68.937,98.4814285714286,68.937,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.06_small",87.0414285714286,60.929,87.0414285714286,60.929,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.06_medium",95.8428571428571,67.09,95.8428571428571,67.09,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.06_large",97.6642857142857,68.365,97.6642857142857,68.365,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.11_small",86.0271428571429,60.219,86.0271428571429,60.219,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.11_medium",94.8585714285714,66.401,94.8585714285714,66.401,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.11_large",96.8057142857143,67.764,96.8057142857143,67.764,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.01_small",85.19,59.633,85.19,59.633,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.01_medium",93.8357142857143,65.685,93.8357142857143,65.685,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.01_large",96.0771428571429,67.254,96.0771428571429,67.254,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.06_small",84.2028571428571,58.942,84.2028571428571,58.942,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.06_medium",92.9728571428571,65.081,92.9728571428571,65.081,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.06_large",95.3157142857143,66.721,95.3157142857143,66.721,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.11_small",83.3442857142857,58.341,83.3442857142857,58.341,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.11_medium",92.2414285714286,64.569,92.2414285714286,64.569,1,1,1
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.11_large",94.5942857142857,66.216,94.5942857142857,66.216,1,1,1
