"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","k_cat","sigma2_u_cat","sigma2_v_cat","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study","pb_orb","mod_str","bt_read","avg_perc_out_excluded","rmse_corrected_smd","rmse_corrected_st_smd"
"pb_no_orb_no_k_15_d0.20_su0.11_sv0.01_medium","pb_no_orb_no_k_15_d0.20_su0.11_sv0.01","pb_no_orb_no",15,0.2,0.11,0.01,"medium",0.0960960960960961,0.0680680680680681,-0.178566793341219,0.250718097767385,0.098,0.092,-0.0924254267387063,0.0696212599686706,0.059,0.077,0.00233459917297835,0.217616606992346,0.061,0.138,-0.000930038609194245,0.0602183165138477,-0.201274953923064,0.224479223625951,-0.0397776614602999,0.163436478841295,-0.693302770827807,0.878753937862846,-0.546037743037711,0.604463362315557,97,"small","large","small",100,45,100,15,3,3,3,"pb","none","None",0,0.473792384516627,0.404272777764339
"pb_no_orb_no_k_15_d0.20_su0.11_sv0.06_medium","pb_no_orb_no_k_15_d0.20_su0.11_sv0.06","pb_no_orb_no",15,0.2,0.11,0.06,"medium",0.113,0.064,-0.213408210380839,0.297569012579178,0.111,0.082,-0.110847318703208,0.0822483061756943,0.061,0.073,-0.00439496878917761,0.242217455189375,0.056,0.116,-0.0047313861953279,0.0669569468444252,-0.235382189923068,0.268995917199924,-0.0441881773415729,0.185015901516007,-0.722123614726419,0.947939389768367,-0.508892545172875,0.565501629230601,113,"small","large","medium",100,45,100,15,3,3,3,"pb","none","None",0,0.51864816320886,0.430134748091813
"pb_no_orb_no_k_15_d0.20_su0.11_sv0.11_medium","pb_no_orb_no_k_15_d0.20_su0.11_sv0.11","pb_no_orb_no",15,0.2,0.11,0.11,"medium",0.11,0.058,-0.238570009750588,0.340075662030241,0.117,0.072,-0.124157537731983,0.0938400232527141,0.058,0.067,-0.00863151540931542,0.26699463777937,0.057,0.113,-0.00723710372567032,0.0737395050635654,-0.259918616698813,0.310419450617107,-0.0481667022577979,0.206967928679613,-0.829864699968992,1.18588590947711,-0.543791518016766,0.656216640784073,110,"small","large","large",100,45,100,15,3,3,3,"pb","none","None",0,0.557152986725466,0.454937279940447
"pb_no_orb_no_k_15_d0.20_su0.01_sv0.01_large","pb_no_orb_no_k_15_d0.20_su0.01_sv0.01","pb_no_orb_no",15,0.2,0.01,0.01,"large",0.075,0.154,-0.0438080936017422,0.0382425676301015,0.072,0.451,-0.0221926621814255,0.0103080076839975,0.052,0.177,-0.0126173373501386,0.0358081713965233,0.051,0.508,-0.00553292737596414,0.00960758613222541,-0.0644586718756026,0.0304319675210041,-0.038645334025032,0.0254881654389848,-0.264848337966717,0.149430696601946,-0.239788680501288,0.129769620648638,75,"small","small","small",100,45,100,15,3,3,3,"pb","none","None",0,0.174447606807901,0.159650134478443
"pb_no_orb_no_k_15_d0.20_su0.01_sv0.06_large","pb_no_orb_no_k_15_d0.20_su0.01_sv0.06","pb_no_orb_no",15,0.2,0.01,0.06,"large",0.071,0.081,-0.0713064900701336,0.0668395676046879,0.0680680680680681,0.246246246246246,-0.0360262125288021,0.0183518506131508,0.041,0.108,-0.0132130153447725,0.0601083511484153,0.045,0.313,-0.00583063792398264,0.0164334162732671,-0.0910964221990627,0.0561522537036087,-0.0403417444349264,0.0442863468825476,-0.392301868416565,0.265855502043216,-0.344475362034507,0.21740866872816,71,"small","small","medium",100,45,100,15,3,3,3,"pb","none","None",0,0.236964667627072,0.210443215339786
"pb_no_orb_no_k_15_d0.20_su0.01_sv0.11_large","pb_no_orb_no_k_15_d0.20_su0.01_sv0.11","pb_no_orb_no",15,0.2,0.01,0.11,"large",0.061,0.057,-0.0975370645817512,0.0973591078503166,0.062,0.173,-0.0491456760798483,0.0268694352654259,0.042,0.087,-0.013653479215635,0.0842981907233755,0.041,0.218,-0.00619744378759787,0.0231897163078467,-0.116092610094343,0.084636382309969,-0.0424205204612473,0.0632381006822979,-0.499676869299134,0.407085731562544,-0.427614257200668,0.315472362263091,61,"small","small","large",100,45,100,15,3,3,3,"pb","none","None",0,0.290923327201462,0.251471868570419
"pb_no_orb_no_k_15_d0.20_su0.06_sv0.01_large","pb_no_orb_no_k_15_d0.20_su0.06_sv0.01","pb_no_orb_no",15,0.2,0.06,0.01,"large",0.083,0.064,-0.117417168935383,0.130619400967516,0.0920920920920921,0.149149149149149,-0.0587048653750098,0.035637551604824,0.046,0.091,-0.0173628670703184,0.111813372536281,0.044,0.199,-0.00749611872499048,0.0304619958028825,-0.136952637412146,0.114627226539622,-0.0490668905939385,0.0837656593759691,-0.54140074569452,0.527716670516227,-0.454157105353396,0.40603389071871,83,"small","medium","small",100,45,100,15,3,3,3,"pb","none","None",0,0.338566428547814,0.289422976586119
"pb_no_orb_no_k_15_d0.20_su0.06_sv0.06_large","pb_no_orb_no_k_15_d0.20_su0.06_sv0.06","pb_no_orb_no",15,0.2,0.06,0.06,"large",0.091,0.06,-0.143903908429924,0.166323738863925,0.091,0.113,-0.0719596608202171,0.0455942500897158,0.048,0.08,-0.0182879354344672,0.136419666386992,0.05,0.175,-0.00808421178275207,0.0371722551577958,-0.16260213603219,0.148796315137415,-0.0514323126656724,0.102916284114648,-0.612639938670037,0.634296256500694,-0.491308031269581,0.448831576306366,91,"small","medium","medium",100,45,100,15,3,3,3,"pb","none","None",0,0.38574125412952,0.320805679679534
"pb_no_orb_no_k_15_d0.20_su0.06_sv0.11_large","pb_no_orb_no_k_15_d0.20_su0.06_sv0.11","pb_no_orb_no",15,0.2,0.06,0.11,"large",0.095,0.057,-0.167165898410697,0.201834276091288,0.094,0.095,-0.0839038384522942,0.0554567012876428,0.046,0.074,-0.0187656316429767,0.160668663774326,0.05,0.147,-0.00851652551643647,0.0437983953265128,-0.186226299930224,0.182419656368387,-0.0540896371582158,0.121708109198491,-0.646124625530907,0.74235758832759,-0.495044406084139,0.491667957605023,95,"small","medium","large",100,45,100,15,3,3,3,"pb","none","None",0,0.427106141805977,0.348866893239371
"pb_no_orb_no_k_15_d0.20_su0.11_sv0.01_large","pb_no_orb_no_k_15_d0.20_su0.11_sv0.01","pb_no_orb_no",15,0.2,0.11,0.01,"large",0.101303911735206,0.0551654964894684,-0.184959351036746,0.236110840101123,0.104,0.084,-0.0916308773752476,0.0641100549423998,0.048,0.074,-0.0202964894775706,0.18824658203426,0.049,0.142,-0.00892267764925006,0.0512188487460169,-0.203930231046804,0.214906264063433,-0.0562314605268963,0.145546405667361,-0.755118092140617,0.916893920444088,-0.578358849144478,0.6229944486527,104,"small","large","small",100,45,100,15,3,3,3,"pb","none","None",0,0.463579835695464,0.381505446445213
"pb_no_orb_no_k_15_d0.20_su0.11_sv0.06_large","pb_no_orb_no_k_15_d0.20_su0.11_sv0.06","pb_no_orb_no",15,0.2,0.11,0.06,"large",0.11,0.063,-0.21256550531642,0.280301674406102,0.116,0.084,-0.106211954908175,0.07643753626063,0.052,0.069,-0.0211319012474134,0.213043412008082,0.051,0.124,-0.00949696375824705,0.0578101492036676,-0.231152314733088,0.257371064433639,-0.0593879809009168,0.162767255474076,-0.802819074733873,1.04144113759231,-0.57754446414949,0.636229573520207,110,"small","large","medium",100,45,100,15,3,3,3,"pb","none","None",0,0.507317518358709,0.403444240848814
"pb_no_orb_no_k_15_d0.20_su0.11_sv0.11_large","pb_no_orb_no_k_15_d0.20_su0.11_sv0.11","pb_no_orb_no",15,0.2,0.11,0.11,"large",0.123,0.064,-0.234747990397096,0.321541551801658,0.127,0.083,-0.117714519081395,0.0877841322638361,0.049,0.066,-0.0216462354692307,0.237459739108036,0.054,0.118,-0.00996442813199683,0.0643289296413856,-0.253315034231494,0.29691459111997,-0.0603363040558462,0.182720216805901,-0.839237873070563,1.1407750255782,-0.569432075451389,0.630078546359019,123,"small","large","large",100,45,100,15,3,3,3,"pb","none","None",0,0.544898698034754,0.427457853835792
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.06_small","pb_no_orb_no_k_15_d0.50_su0.01_sv0.06","pb_no_orb_no",15,0.5,0.01,0.06,"small",0.105421686746988,0.109437751004016,-0.275443100158193,0.210505577824626,0.110552763819095,0.493467336683417,-0.151842947036149,0.0592001176299772,0.0331325301204819,0.279116465863454,0.00256053632305642,0.110892878314311,0.034,0.75,-0.00152909751462466,0.0301099812075716,-0.294294152598127,0.200207463718554,-0.0534495540337889,0.071700900851454,-0.817698781192859,0.847802099563631,-0.482325722418303,0.329529724841625,109,"small","small","medium",100,45,100,15,3,3,3,"pb","none","None",0,0.447445486868014,0.267770238920336
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.11_small","pb_no_orb_no_k_15_d0.50_su0.01_sv0.11","pb_no_orb_no",15,0.5,0.01,0.11,"small",0.133133133133133,0.0700700700700701,-0.36018001274392,0.329091642763943,0.137137137137137,0.359359359359359,-0.195404093642415,0.0903030170455051,0.0320962888665998,0.210631895687061,0.00257747354851146,0.138761769027354,0.0320962888665998,0.637913741223671,-0.00268041977913219,0.0379050096940668,-0.377395999638491,0.318827558053768,-0.0582981310293305,0.090395599866259,-0.980868027839167,1.24751832766661,-0.518749761668588,0.354803775202307,134,"small","small","large",100,45,100,15,3,3,3,"pb","none","None",0,0.564648171921036,0.30065861016485
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.01_small","pb_no_orb_no_k_15_d0.50_su0.06_sv0.01","pb_no_orb_no",15,0.5,0.06,0.01,"small",0.15,0.092,-0.376575298953194,0.3569979076637,0.153,0.311,-0.201597949201286,0.0986453407429228,0.056,0.212,-0.00528449899056771,0.182172571445938,0.056,0.583,-0.00455908234840113,0.0495946648263156,-0.397074024592763,0.341305846481862,-0.0708620783467409,0.119974563539825,-0.94358701305907,1.15869848010042,-0.552743720082184,0.451333762108398,150,"small","medium","small",100,45,100,15,3,3,3,"pb","none","None",0,0.584213870497665,0.346373445200155
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.06_small","pb_no_orb_no_k_15_d0.50_su0.06_sv0.06","pb_no_orb_no",15,0.5,0.06,0.06,"small",0.174,0.076,-0.48399887012254,0.531937392575191,0.188,0.23,-0.256260467268764,0.143993754641072,0.055,0.191,-0.00305250207118773,0.208691079337671,0.051,0.523,-0.00493252088575208,0.0567916961832797,-0.500907076188899,0.517775452347951,-0.070479016515631,0.138217028003372,-1.15224903700253,1.70761737419241,-0.523625669529961,0.456465693377614,174,"small","medium","medium",100,45,100,15,3,3,3,"pb","none","None",0,0.719566155643768,0.371775507535626
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.11_small","pb_no_orb_no_k_15_d0.50_su0.06_sv0.11","pb_no_orb_no",15,0.5,0.06,0.11,"small",0.2,0.075,-0.570038813682016,0.724243570980375,0.222,0.194,-0.301007265499997,0.193376003108135,0.0480961923847695,0.168336673346693,-0.0015168040799563,0.236735861442839,0.045045045045045,0.472472472472472,-0.00591840084544137,0.0643043906187654,-0.585875489692344,0.710207069560544,-0.0700868221235992,0.158197300078201,-1.30415760555176,2.25916767140554,-0.514588822079291,0.468531087427649,200,"small","medium","large",100,45,100,15,3,3,3,"pb","none","None",0,0.842737841538247,0.397740241964779
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.01_small","pb_no_orb_no_k_15_d0.50_su0.11_sv0.01","pb_no_orb_no",15,0.5,0.11,0.01,"small",0.199,0.073,-0.557782464909909,0.658481375554143,0.212,0.17,-0.292424229974384,0.178248477952095,0.057,0.154,-0.00787609796377831,0.281101084402353,0.052,0.44,-0.00656149386856653,0.0759559935430947,-0.575258997593331,0.641462650785257,-0.0809493096260593,0.189763030693416,-1.21228089040824,1.84355658614275,-0.59170203444814,0.567499780485637,199,"small","large","small",100,45,100,15,3,3,3,"pb","none","None",0,0.800913635035175,0.435617987109596
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.06_small","pb_no_orb_no_k_15_d0.50_su0.11_sv0.06","pb_no_orb_no",15,0.5,0.11,0.06,"small",0.241,0.088,-0.693131710176429,0.991128128536898,0.264,0.14,-0.359018694760118,0.256752724275595,0.054,0.148,-0.00574163903148522,0.307846472083804,0.053,0.394,-0.00701448613990996,0.083071341143038,-0.708271989280667,0.975249844124442,-0.0800211595665984,0.207855160110051,-1.45079470872923,2.73418291678867,-0.521100306542572,0.527853460374788,241,"small","large","medium",100,45,100,15,3,3,3,"pb","none","None",0,0.987547388293059,0.455911351152887
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.11_small","pb_no_orb_no_k_15_d0.50_su0.11_sv0.11","pb_no_orb_no",15,0.5,0.11,0.11,"small",0.28,0.103,-0.79342157859194,1.34288934532925,0.295,0.134,-0.408008530317171,0.337617918716822,0.0500500500500501,0.129129129129129,-0.00552848296146335,0.335626023489414,0.049,0.36,-0.00781720892952587,0.0904197393927876,-0.807147958193636,1.32739194837467,-0.0796679660506379,0.228131541764384,-1.62830272817265,3.60506304954915,-0.480452174801049,0.515865376112836,280,"small","large","large",100,45,100,15,3,3,3,"pb","none","None",0,1.15212497081466,0.477631177546424
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.01_medium","pb_no_orb_no_k_15_d0.50_su0.01_sv0.01","pb_no_orb_no",15,0.5,0.01,0.01,"medium",0.0932798395185557,0.503510531594784,-0.0964554503269406,0.0553144499357648,0.0945674044265594,0.939637826961771,-0.0534673711293162,0.0155635315843065,0.0530530530530531,0.641641641641642,-0.00252781136469143,0.0450814480026808,0.045,0.982,-0.00218449842794194,0.012474889014302,-0.106895676767351,0.0451046452698151,-0.030827473937561,0.0260762580302482,-0.308173036336528,0.186016727861943,-0.233954830224727,0.125162722367055,96,"small","small","small",100,45,100,15,3,3,3,"pb","none","None",0,0.212378542394977,0.161481447944487
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.06_medium","pb_no_orb_no_k_15_d0.50_su0.01_sv0.06","pb_no_orb_no",15,0.5,0.01,0.06,"medium",0.1,0.238,-0.173607346129432,0.105640906592464,0.103,0.765,-0.0930323056657338,0.0296610248831462,0.043,0.437,-0.0094882113518161,0.0708398890159518,0.039,0.9,-0.00693073942626615,0.0197947315619752,-0.189027968478867,0.0963517103502109,-0.0522195330618114,0.0452658769198611,-0.512944328672536,0.380146622763394,-0.358086699213655,0.211296287853045,100,"small","small","medium",100,45,100,15,3,3,3,"pb","none","None",0,0.310405718939279,0.21275778932829
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.11_medium","pb_no_orb_no_k_15_d0.50_su0.01_sv0.11","pb_no_orb_no",15,0.5,0.01,0.11,"medium",0.116,0.128,-0.243695377149398,0.165936587539523,0.119,0.581,-0.128957554998401,0.0464188627768919,0.037037037037037,0.315315315315315,-0.0145341494867292,0.0962938534405574,0.0350701402805611,0.798597194388778,-0.00993546976338383,0.0270430834591073,-0.260404073773738,0.156913958473926,-0.0646399983926187,0.0632571498452783,-0.68743089421226,0.61637753365261,-0.43642790506824,0.277415918479958,116,"small","small","large",100,45,100,15,3,3,3,"pb","none","None",0,0.396123665632244,0.251509741054454
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.01_medium","pb_no_orb_no_k_15_d0.50_su0.06_sv0.01","pb_no_orb_no",15,0.5,0.06,0.01,"medium",0.136,0.125,-0.270390201302255,0.217777871236875,0.133133133133133,0.504504504504504,-0.141216908127127,0.0600125774457675,0.054,0.283,0.00153158307047363,0.132625179592151,0.057,0.748,-0.00184865832340558,0.0367736684525845,-0.290021127588181,0.205165225276826,-0.0628534761819545,0.0830732979183511,-0.729640431535164,0.745074391982011,-0.461766580382052,0.327317657454268,136,"small","medium","small",100,45,100,15,3,3,3,"pb","none","None",0,0.45295168095154,0.288224388139434
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.06_medium","pb_no_orb_no_k_15_d0.50_su0.06_sv0.06","pb_no_orb_no",15,0.5,0.06,0.06,"medium",0.169,0.101,-0.359423304677091,0.39377736157143,0.17,0.387,-0.183789797839614,0.0897981353218899,0.053,0.256,-0.00570669074923064,0.157378177517702,0.049,0.671,-0.00641382082923064,0.0437349686623885,-0.376952805593666,0.381364255679462,-0.0706322486005782,0.101504400423552,-0.926237689665663,1.48167296545557,-0.482042395924729,0.350967962388734,169,"small","medium","medium",100,45,100,15,3,3,3,"pb","none","None",0,0.617546966375402,0.318597552444384
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.11_medium","pb_no_orb_no_k_15_d0.50_su0.06_sv0.11","pb_no_orb_no",15,0.5,0.06,0.11,"medium",0.187,0.083,-0.430624462621309,0.553545427501228,0.192,0.314,-0.222755282875675,0.14344849290616,0.049049049049049,0.222222222222222,-0.0106379485689221,0.182409680688716,0.048,0.606,-0.00967244300412523,0.0507140142620271,-0.44661388063568,0.541313583134857,-0.0779337865710536,0.119260951118561,-1.04956893404381,2.01890346753091,-0.507150331663789,0.389289603653319,187,"small","medium","large",100,45,100,15,3,3,3,"pb","none","None",0,0.735740160066621,0.345341788839059
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.01_medium","pb_no_orb_no_k_15_d0.50_su0.11_sv0.01","pb_no_orb_no",15,0.5,0.11,0.01,"medium",0.176,0.081,-0.439825012658668,0.461357312348903,0.186,0.259,-0.225264208292991,0.123090207056252,0.059,0.195,0.0040324267944094,0.218059063212588,0.062,0.562,-0.00191468550355661,0.0602922845969089,-0.456945544287758,0.447764286187933,-0.0700343148014839,0.140611707217769,-1.03717863482148,1.45862313811312,-0.505353204084941,0.446000244680815,176,"small","large","small",100,45,100,15,3,3,3,"pb","none","None",0,0.669151915627485,0.374982275871499
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.06_medium","pb_no_orb_no_k_15_d0.50_su0.11_sv0.06","pb_no_orb_no",15,0.5,0.11,0.06,"medium",0.214,0.079,-0.548313111582501,0.743271765128526,0.221,0.22,-0.278614115620738,0.186480032786138,0.061,0.182,-0.0031532838929505,0.242725721968901,0.056,0.508,-0.00643710077032389,0.0670829436758576,-0.564273782325002,0.728894911257312,-0.0765900080050921,0.159323524505478,-1.24872894111602,2.36656928856474,-0.538794633320124,0.459803716473738,214,"small","large","medium",100,45,100,15,3,3,3,"pb","none","None",0,0.85375342532684,0.399153509950092
"pb_no_orb_no_k_15_d0.50_su0.11_sv0.11_medium","pb_no_orb_no_k_15_d0.50_su0.11_sv0.11","pb_no_orb_no",15,0.5,0.11,0.11,"medium",0.246,0.075,-0.623773370263748,0.968772306745565,0.265,0.185,-0.315306322555531,0.234122415991782,0.057,0.166,-0.00783367081433517,0.267583327524966,0.055,0.464,-0.00965115320007576,0.0739267595065934,-0.638246243085062,0.954395870379322,-0.0823234343838168,0.178068348131608,-1.36653137065606,2.91983541851141,-0.497103263640018,0.457938380246051,246,"small","large","large",100,45,100,15,3,3,3,"pb","none","None",0,0.9769318657815,0.42198145472474
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.01_large","pb_no_orb_no_k_15_d0.50_su0.01_sv0.01","pb_no_orb_no",15,0.5,0.01,0.01,"large",0.088,0.605,-0.0885490740220818,0.0450458335836971,0.0890890890890891,0.961961961961962,-0.0461712039168076,0.0122090060685101,0.052,0.738,-0.0123946408320891,0.0358060424871825,0.051,0.989,-0.00574437104890552,0.00962014842201936,-0.0878009104697037,0.0353361141502681,-0.0291021106332442,0.0212790249430483,-0.337996272095554,0.176721403721108,-0.26907255765586,0.122195044698002,88,"small","small","small",100,45,100,15,3,3,3,"pb","none","None",0,0.187979025825405,0.145873318132715
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.06_large","pb_no_orb_no_k_15_d0.50_su0.01_sv0.06","pb_no_orb_no",15,0.5,0.01,0.06,"large",0.093,0.32,-0.156259947313542,0.0894216971460193,0.095,0.832,-0.0801848847197013,0.0244896940822909,0.041,0.49,-0.0134386124971075,0.0601747012919933,0.044,0.931,-0.0067896157332083,0.0164740725682564,-0.168530274964499,0.0818069498048774,-0.0503065976894519,0.0395650004655304,-0.531852259530357,0.349702796037513,-0.393560814303965,0.202095167761926,93,"small","small","medium",100,45,100,15,3,3,3,"pb","none","None",0,0.286019142374907,0.198909528342738
"pb_no_orb_no_k_15_d0.50_su0.01_sv0.11_large","pb_no_orb_no_k_15_d0.50_su0.01_sv0.11","pb_no_orb_no",15,0.5,0.01,0.11,"large",0.119,0.185,-0.221459932119802,0.143902912224082,0.125,0.65,-0.113295969960397,0.0394819595455447,0.041,0.365,-0.0143072274670057,0.0844410814143415,0.042,0.841,-0.00788388731405609,0.0232656309453119,-0.23665598636193,0.136383381601775,-0.0617888483010021,0.0564779139979056,-0.650282412104124,0.508287928485807,-0.430317071203809,0.240279901430866,119,"small","small","large",100,45,100,15,3,3,3,"pb","none","None",0,0.36930120714909,0.237650823684467
"pb_no_orb_no_k_15_d0.50_su0.06_sv0.01_large","pb_no_orb_no_k_15_d0.50_su0.06_sv0.01","pb_no_orb_no",15,0.5,0.06,0.01,"large",0.148,0.156,-0.266102912801878,0.207408376070237,0.145145145145145,0.545545545545546,-0.133636120528399,0.0548756799402721,0.046,0.322,-0.0166533911521246,0.111725375185015,0.044,0.764,-0.00818424751772062,0.0304878904970392,-0.281905669200848,0.197734282898325,-0.068658108082669,0.0747751291093808,-0.737802744630063,0.741537991085616,-0.450466273440016,0.30076979868098,148,"small","medium","small",100,45,100,15,3,3,3,"pb","none","None",0,0.444673231596332,0.273450414352183
