"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study","k_cat","sigma2_u_cat","sigma2_v_cat"
"orb_0_k_70_d0.20_su0.11_sv0.01_small","orb_0_k_70_d0.20_su0.11_sv0.01","orb_0",70,0.2,0.11,0.01,"small",0.226,0.041,-0.311034704349351,0.457281523786732,0.238,0.116,0.010035341834436,0.100580968521541,0.12625250501002,0.0490981963927856,-0.105026604083046,0.444610595490471,0.139,0.166,0.110582490558948,0.126517045604082,-0.321063828208982,0.435635250338954,-0.131062985314352,0.383415778022579,-0.893010115517049,1.06099338639953,-0.751754870217687,0.849116648644183,226,20.6647619047619,43.396,41.6585714285714,29.161,1.48779301224109,1,2.962,"large","large","small"
"orb_0_k_70_d0.20_su0.11_sv0.06_small","orb_0_k_70_d0.20_su0.11_sv0.06","orb_0",70,0.2,0.11,0.06,"small",0.239,0.049,-0.367385222102763,0.489403891173178,0.251,0.09,-0.0341641419583972,0.100776478114361,0.122,0.05,-0.0996805181001841,0.429678349599891,0.128,0.157,0.0945870129574373,0.121764738431259,-0.377338040867332,0.469701658492716,-0.130022694036738,0.364629868215826,-0.992122911468732,1.17889271937169,-0.764874147869345,0.786735827035131,239,24.4366666666667,51.317,50.4385714285714,35.307,1.45373898598408,1,2.961,"large","large","medium"
"orb_0_k_70_d0.20_su0.11_sv0.11_small","orb_0_k_70_d0.20_su0.11_sv0.11","orb_0",70,0.2,0.11,0.11,"small",0.24,0.059,-0.377528946038078,0.504439391978564,0.257,0.091,-0.0515541140231178,0.102626202865784,0.111,0.053,-0.0920811003467122,0.422897751637227,0.124,0.154,0.0857321577540863,0.118372638212123,-0.38817559841453,0.483768489223405,-0.123411968664558,0.356474156955631,-1.01648795617734,1.23295124016888,-0.747924837092306,0.772568713440074,240,27.8685714285714,58.524,57.3514285714286,40.146,1.45789692574203,1,2.969,"large","large","large"
"orb_0_k_70_d0.20_su0.01_sv0.01_medium","orb_0_k_70_d0.20_su0.01_sv0.01","orb_0",70,0.2,0.01,0.01,"medium",0.664984863773966,0.13824419778002,-0.0732654700913161,0.0303492437377556,0.666666666666667,0.909365558912387,0.0997940368867291,0.016630193253577,0.623623623623624,0.159159159159159,-0.0589736995300594,0.0302843410829762,0.629,0.913,0.10819539218609,0.0188196163243332,-0.0544511502781906,0.0336941607718137,-0.0389121236884871,0.0335952856894143,-0.122110471102729,0.0363256773000423,-0.110065946816093,0.0343005487179341,668,21.9866666666667,46.172,48.1628571428571,33.714,1.36945098937914,1,2.876,"large","small","small"
"orb_0_k_70_d0.20_su0.01_sv0.06_medium","orb_0_k_70_d0.20_su0.01_sv0.06","orb_0",70,0.2,0.01,0.06,"medium",0.38,0.087,-0.0914592130901637,0.0657701612459085,0.39,0.634,0.0853978197125635,0.0227809156293131,0.300902708124373,0.114343029087262,-0.0445140745903508,0.0623835780829777,0.307,0.68,0.109575729127565,0.0282772924803525,-0.09265855447174,0.0631113272224007,-0.0481673812822749,0.0574039786016354,-0.292646824239791,0.113002739345089,-0.252799980993569,0.0922316503487473,380,30.6971428571429,64.464,63.9485714285714,44.764,1.44006021617447,1,2.947,"large","small","medium"
"orb_0_k_70_d0.20_su0.01_sv0.11_medium","orb_0_k_70_d0.20_su0.01_sv0.11","orb_0",70,0.2,0.01,0.11,"medium",0.312,0.076,-0.129876163367486,0.100889976702471,0.323,0.416,0.0512996140382181,0.0251897054812172,0.224,0.096,-0.0567877081978093,0.0911718902674636,0.229145728643216,0.492462311557789,0.0874054346240073,0.0311663758125533,-0.136426318188361,0.0947617698365713,-0.0698684353789324,0.0791596369496941,-0.410497352555135,0.206361291382273,-0.346161017916925,0.158842282963188,312,37.0166666666667,77.735,72.7242857142857,50.907,1.52710644544545,1,2.993,"large","small","large"
"orb_0_k_70_d0.20_su0.06_sv0.01_medium","orb_0_k_70_d0.20_su0.06_sv0.01","orb_0",70,0.2,0.06,0.01,"medium",0.362725450901804,0.0450901803607214,-0.191773793900159,0.11724050682944,0.362,0.333,0.0215263846697364,0.0232248018612223,0.251,0.057,-0.0878519276994407,0.0943677235686818,0.244,0.414,0.0711753108279083,0.0287715457375375,-0.19329566832995,0.115161518440582,-0.0954204770925126,0.0862500560123334,-0.435990472400133,0.232844307299048,-0.349439287092643,0.161472486630897,364,30.6761904761905,64.42,55.2614285714286,38.683,1.66606201841509,1,3,"large","medium","small"
"orb_0_k_70_d0.20_su0.06_sv0.06_medium","orb_0_k_70_d0.20_su0.06_sv0.06","orb_0",70,0.2,0.06,0.06,"medium",0.303,0.051,-0.226132419462417,0.153449070994446,0.313,0.214,-0.0106087889665444,0.0285612300416519,0.182182182182182,0.0700700700700701,-0.0898926917113319,0.116453134709339,0.188,0.315,0.0548587068498196,0.0323159001593261,-0.23111270501294,0.1486554500256,-0.10338678738904,0.102770576759388,-0.547925804346653,0.343010244492281,-0.423121430926651,0.222940291684899,303,37.0961904761905,77.902,68.9014285714286,48.231,1.61523231626172,1,2.999,"large","medium","medium"
"orb_0_k_70_d0.20_su0.06_sv0.11_medium","orb_0_k_70_d0.20_su0.06_sv0.11","orb_0",70,0.2,0.06,0.11,"medium",0.276,0.055,-0.227611319051458,0.17207859522291,0.288,0.184,-0.0210917036261751,0.0331762832596652,0.154,0.073,-0.0807497542666786,0.133932033726406,0.158,0.28,0.0499241278906759,0.0366475243618927,-0.235178028370084,0.16454678543332,-0.0992427958139002,0.114074483549932,-0.590655522639693,0.402333816057748,-0.449180263920175,0.258206843087968,276,41.987619047619,88.174,76.34,53.438,1.65009154394073,1,3,"large","medium","large"
"orb_0_k_70_d0.20_su0.11_sv0.01_medium","orb_0_k_70_d0.20_su0.11_sv0.01","orb_0",70,0.2,0.11,0.01,"medium",0.309,0.052,-0.304227925601667,0.207748623090073,0.313,0.122,-0.0569927386648017,0.0348955184298982,0.16,0.055,-0.0917411512565882,0.137054748352641,0.162,0.241,0.043501412528771,0.0358699997586707,-0.308650260615044,0.203094862115167,-0.108638353763595,0.117050433273825,-0.636517379352762,0.448531685050545,-0.43982978640683,0.238763943031285,309,37.0833333333333,77.875,60.7185714285714,42.503,1.83254403733628,1,3,"large","large","small"
"orb_0_k_70_d0.20_su0.11_sv0.06_medium","orb_0_k_70_d0.20_su0.11_sv0.06","orb_0",70,0.2,0.11,0.06,"medium",0.31,0.075,-0.330504978342534,0.237933779815411,0.325,0.101,-0.0822388891963598,0.0419646886571782,0.133,0.062,-0.0968500599816753,0.146534883051658,0.137,0.211,0.0290760995014172,0.0373596965502694,-0.334612253953474,0.233604034529921,-0.115847981974098,0.125857214603139,-0.68561720015337,0.530571157087791,-0.450517813365361,0.266847020101765,310,42.0919047619048,88.393,72.4571428571429,50.72,1.74296694439063,1,2.999,"large","large","medium"
"orb_0_k_70_d0.20_su0.11_sv0.11_medium","orb_0_k_70_d0.20_su0.11_sv0.11","orb_0",70,0.2,0.11,0.11,"medium",0.282,0.06,-0.309798990867234,0.239795117080555,0.283,0.103,-0.0787892272695065,0.0455019508280396,0.116,0.056,-0.0834394246063977,0.160317336587699,0.122,0.214,0.0298912563963629,0.0421674113997724,-0.314983496949743,0.234478212693481,-0.104014340339699,0.137026936856076,-0.723264066774253,0.579242449836152,-0.485477565768306,0.301759383415047,282,45.8995238095238,96.389,78.8257142857143,55.178,1.74697097127957,1,2.999,"large","large","large"
"orb_0_k_70_d0.20_su0.01_sv0.01_large","orb_0_k_70_d0.20_su0.01_sv0.01","orb_0",70,0.2,0.01,0.01,"large",0.788,0.255,-0.0769873762940431,0.0172783009111853,0.785785785785786,0.971971971971972,0.065044705692193,0.0072977548173372,0.742742742742743,0.297297297297297,-0.0649713371938797,0.01587501638024,0.736736736736737,0.976976976976977,0.0718241470597649,0.00831174489529165,-0.0422900820866886,0.0208627009250842,-0.0281280797566516,0.0199620952502089,-0.0766096913291506,0.0220248788053644,-0.0630152429083398,0.0203336602299247,788,30.6933333333333,64.456,60.1885714285714,42.132,1.53005166493303,1,2.993,"large","small","small"
"orb_0_k_70_d0.20_su0.01_sv0.06_large","orb_0_k_70_d0.20_su0.01_sv0.06","orb_0",70,0.2,0.01,0.06,"large",0.375,0.095,-0.0810875377737764,0.0398736573063201,0.382,0.765,0.0629349647783632,0.0131765555360008,0.282,0.136,-0.0382117302106559,0.0357454997856455,0.288288288288288,0.817817817817818,0.0839234259732894,0.0165667914316901,-0.07882443890209,0.0394823626021158,-0.0357773751788236,0.0346308745436878,-0.241996770279271,0.0754126127264498,-0.203216772955653,0.0582206152015313,375,39.8638095238095,83.714,75.2771428571429,52.694,1.58823243349905,1,2.996,"large","small","medium"
"orb_0_k_70_d0.20_su0.01_sv0.11_large","orb_0_k_70_d0.20_su0.01_sv0.11","orb_0",70,0.2,0.01,0.11,"large",0.294,0.067,-0.112373805713952,0.0579354063126091,0.304,0.523,0.0358873643903683,0.013899721724879,0.196392785571142,0.0981963927855711,-0.0435236531821799,0.048951300129394,0.19358074222668,0.627883650952859,0.0686456949515394,0.0178945275086927,-0.114967486253166,0.0557429833616511,-0.0497071102511057,0.0440391040934098,-0.341497096617424,0.133172569191962,-0.276136846603919,0.0932616579294581,294,46.2457142857143,97.116,82.4128571428571,57.689,1.68308065721255,1,3,"large","small","large"
"orb_0_k_70_d0.20_su0.06_sv0.01_large","orb_0_k_70_d0.20_su0.06_sv0.01","orb_0",70,0.2,0.06,0.01,"large",0.416833667334669,0.0601202404809619,-0.196950160532038,0.0942777400837883,0.428714859437751,0.3714859437751,-0.0102160739007184,0.0154400693370417,0.249,0.075,-0.0945022777048373,0.0666345453828653,0.255,0.501,0.0375765797368579,0.0168234755723742,-0.199689427408228,0.0920503736188016,-0.10134717126823,0.0605368282061802,-0.377868090621569,0.174487848357249,-0.284766608888857,0.111171319168675,418,39.9642857142857,83.925,64.9985714285714,45.499,1.84434797109521,1,3,"large","medium","small"
"orb_0_k_70_d0.20_su0.06_sv0.06_large","orb_0_k_70_d0.20_su0.06_sv0.06","orb_0",70,0.2,0.06,0.06,"large",0.322,0.058,-0.200216480223302,0.107874699645076,0.336,0.255,-0.021712966162896,0.0192199721588217,0.158,0.071,-0.0778615706471574,0.0747986109828445,0.168,0.403,0.0357858928864851,0.0199404489948706,-0.20437851162519,0.104710241743645,-0.0890456442983836,0.0659755038741365,-0.449273991083536,0.237991407735452,-0.330963641899405,0.144061779033477,322,46.47,97.587,78.8942857142857,55.226,1.76688514541672,1,3,"large","medium","medium"
"orb_0_k_70_d0.20_su0.06_sv0.11_large","orb_0_k_70_d0.20_su0.06_sv0.11","orb_0",70,0.2,0.06,0.11,"large",0.26,0.059,-0.193351656512253,0.111899462095743,0.276,0.221,-0.0230273887106009,0.0210872082346602,0.119,0.075,-0.0580352190028407,0.0789992314366916,0.123,0.349,0.040906518402419,0.0224145196035681,-0.199102622922981,0.107401995579563,-0.0729608253192042,0.0667455802975427,-0.490168990358738,0.272962223729783,-0.35072064639262,0.156755243889602,260,51.1542857142857,107.424,84.9457142857143,59.462,1.8064083379314,1,3,"large","medium","large"
"orb_0_k_70_d0.20_su0.11_sv0.01_large","orb_0_k_70_d0.20_su0.11_sv0.01","orb_0",70,0.2,0.11,0.01,"large",0.362,0.066,-0.295857899864963,0.170321322837841,0.369,0.122,-0.075693125727225,0.0287342031006234,0.16,0.068,-0.0926826008930725,0.0945230104907617,0.162,0.29,0.0185744341434903,0.0230611861910752,-0.298934416904102,0.167709532094259,-0.107001408545119,0.0820517178651319,-0.556175087535284,0.348833601544513,-0.358158694852683,0.168253588861713,362,46.35,97.335,69.4828571428571,48.638,2.00061896549837,1,3,"large","large","small"
"orb_0_k_70_d0.20_su0.11_sv0.06_large","orb_0_k_70_d0.20_su0.11_sv0.06","orb_0",70,0.2,0.11,0.06,"large",0.311,0.07,-0.286849480873514,0.174529661288654,0.322,0.11,-0.0801215934687251,0.0317562601171287,0.116,0.065,-0.0810336612672601,0.0969894242475569,0.125,0.247,0.0165317030172218,0.0245794734165463,-0.292059506384514,0.170344046742915,-0.0961730488584309,0.0836253114531007,-0.592441318699299,0.397583100590268,-0.379360025345485,0.189260783435605,311,51.2328571428571,107.589,81.39,56.973,1.88837330101231,1,3,"large","large","medium"
"orb_0_k_70_d0.20_su0.11_sv0.11_large","orb_0_k_70_d0.20_su0.11_sv0.11","orb_0",70,0.2,0.11,0.11,"large",0.26,0.055,-0.269336244071785,0.168458502230047,0.273,0.118,-0.0739374063746563,0.0319262342292196,0.086,0.064,-0.0637637806994374,0.0979245846361937,0.098,0.238,0.0230319485588242,0.0262425462814975,-0.27495245407401,0.163792941100988,-0.0811343810297333,0.0820630963950887,-0.615753661575177,0.423261553184549,-0.395713062193024,0.201409911084085,260,54.8666666666667,115.22,86.6142857142857,60.63,1.90027280948411,1,3,"large","large","large"
"orb_0_k_70_d0.50_su0.01_sv0.01_small","orb_0_k_70_d0.50_su0.01_sv0.01","orb_0",70,0.5,0.01,0.01,"small",0.986942328618063,0.131664853101197,-0.312507898531899,0.109941926772575,0.98488120950324,1,-0.0090657250050572,0.00325248529850622,0.976,0.208,-0.277213116593315,0.0904401579900182,0.976,1,0.0156130576473104,0.00400473635013075,-0.265969508455587,0.104733796507444,-0.20079086942353,0.0827204207297148,-0.271476393099699,0.10586541387226,-0.206223856137865,0.0835871806150013,988,34.0742857142857,71.556,66.2271428571429,46.359,1.54328262483577,1,2.996,"large","small","small"
"orb_0_k_70_d0.50_su0.01_sv0.06_small","orb_0_k_70_d0.50_su0.01_sv0.06","orb_0",70,0.5,0.01,0.06,"small",0.971668415529906,0.275970619097587,-0.269863448401222,0.0950373596108635,0.972340425531915,0.998936170212766,0.0383718179543495,0.00729151654765847,0.912912912912913,0.443443443443443,-0.191336615951081,0.0613738898127507,0.917917917917918,1,0.0849790230915303,0.0140781853653701,-0.183910972796954,0.0922886593654446,-0.0621476178688411,0.0630551117398668,-0.19360158892718,0.0939021220594037,-0.0716399175744195,0.0631610826325053,973,36.1152380952381,75.842,69.9928571428571,48.995,1.54816650687409,1,2.996,"large","small","medium"
"orb_0_k_70_d0.50_su0.01_sv0.11_small","orb_0_k_70_d0.50_su0.01_sv0.11","orb_0",70,0.5,0.01,0.11,"small",0.925357873210634,0.275051124744376,-0.265568001878061,0.106796480731281,0.924257932446264,0.991811668372569,0.0584628479352333,0.0130359217232966,0.772,0.481,-0.133532695526647,0.0570759200649219,0.778778778778779,0.998998998998999,0.133094628613461,0.0286923186304901,-0.181884805989986,0.110415425511456,-0.00696529833710108,0.071048700683825,-0.211683480241995,0.115150596175314,-0.033438290173855,0.0694988516237236,927,37.8490476190476,79.483,72.8214285714286,50.975,1.55938961338858,1,2.996,"large","small","large"
"orb_0_k_70_d0.50_su0.06_sv0.01_small","orb_0_k_70_d0.50_su0.06_sv0.01","orb_0",70,0.5,0.06,0.01,"small",0.931842385516507,0.260915867944622,-0.277086424617724,0.107951397650865,0.939102564102564,0.990384615384615,0.033757513926127,0.0097994198152403,0.878,0.412,-0.198043415814055,0.0748454580481082,0.874,0.993,0.082074208684016,0.0169094547092503,-0.200511132666725,0.107743369509746,-0.0801145873634485,0.0774175046134357,-0.224178250327949,0.112263553488305,-0.10130437840727,0.0778441835825555,936,36.0876190476191,75.784,63.0885714285714,44.162,1.71589221066909,1,3,"large","medium","small"
"orb_0_k_70_d0.50_su0.06_sv0.06_small","orb_0_k_70_d0.50_su0.06_sv0.06","orb_0",70,0.5,0.06,0.06,"small",0.908811475409836,0.244877049180328,-0.303754490547209,0.142761605087636,0.904081632653061,0.968367346938775,0.0388109722362122,0.0151580098783413,0.741,0.428,-0.155232624667347,0.0767240215752887,0.75,0.987,0.12021806465853,0.0292445114920965,-0.228391721529883,0.146074919523499,-0.0459220276181667,0.0893945174757704,-0.263858314664958,0.155478925317878,-0.0813684412787088,0.0891946166588871,911,37.8171428571429,79.416,67.84,47.488,1.67205982810027,1,3,"large","medium","medium"
"orb_0_k_70_d0.50_su0.06_sv0.11_small","orb_0_k_70_d0.50_su0.06_sv0.11","orb_0",70,0.5,0.06,0.11,"small",0.865326633165829,0.171859296482412,-0.357737577403104,0.201017861198716,0.86491935483871,0.923387096774194,0.0223850886435223,0.0205155533215048,0.586345381526104,0.34136546184739,-0.128812956902982,0.091244224039122,0.603015075376884,0.974874371859296,0.142227394771814,0.0414047759240172,-0.312295477387254,0.207106074698567,-0.0513819048946822,0.108224850729967,-0.369558568743658,0.229348629720489,-0.106831972340179,0.107920803226893,866,39.4585714285714,82.863,71.46,50.022,1.65655331598577,1,3,"large","medium","large"
"orb_0_k_70_d0.50_su0.11_sv0.01_small","orb_0_k_70_d0.50_su0.11_sv0.01","orb_0",70,0.5,0.11,0.01,"small",0.880855397148676,0.185336048879837,-0.336682397022307,0.17507951109031,0.886153846153846,0.936410256410256,0.018987158434716,0.0176184577125645,0.699,0.347,-0.181379284028639,0.0988836181504915,0.705,0.975,0.104125666474631,0.0296136526386811,-0.282027591683919,0.179759678132251,-0.0946064809686987,0.110393700468614,-0.326647716194481,0.196596306296331,-0.140374503051087,0.113337654523266,883,37.7614285714286,79.299,62.2371428571429,43.566,1.82030979258799,1,3,"large","large","small"
"orb_0_k_70_d0.50_su0.11_sv0.06_small","orb_0_k_70_d0.50_su0.11_sv0.06","orb_0",70,0.5,0.11,0.06,"small",0.860441767068273,0.114457831325301,-0.439918047709004,0.284633200947787,0.855711422845691,0.823647294589178,-0.0218619248239717,0.0262638668637233,0.574,0.294,-0.16705151744159,0.115686416778864,0.58,0.936,0.115921128638682,0.0384946407459532,-0.403760812062845,0.288209203994782,-0.103719724985504,0.128199811442569,-0.465722524559646,0.324165671239648,-0.167756436871013,0.131907962549688,861,39.4290476190476,82.801,67.4185714285714,47.193,1.75430127899314,1,3,"large","large","medium"
"orb_0_k_70_d0.50_su0.11_sv0.11_small","orb_0_k_70_d0.50_su0.11_sv0.11","orb_0",70,0.5,0.11,0.11,"small",0.839,0.088,-0.522640830758249,0.401618919975221,0.831,0.694,-0.0581960546373964,0.0395303727257188,0.454909819639279,0.243486973947896,-0.144854608551124,0.139467229961131,0.469,0.91,0.127746174333808,0.0501360202310476,-0.503989027655218,0.40529243646473,-0.103608776499634,0.14862754279023,-0.587755943710535,0.467374882059094,-0.182839555630897,0.151673773983175,839,40.9966666666667,86.093,71.24,49.868,1.72642399916678,1,3,"large","large","large"
"orb_0_k_70_d0.50_su0.01_sv0.01_medium","orb_0_k_70_d0.50_su0.01_sv0.01","orb_0",70,0.5,0.01,0.01,"medium",0.986973947895792,0.933867735470942,-0.215477717929214,0.0531902276169217,0.990981963927856,1,-0.0515190011918892,0.00446647610237299,0.961,0.966,-0.180151833153402,0.0396733301576129,0.973,1,-0.0310971249956788,0.00292964576437552,-0.0618499444468704,0.0100529417948762,-0.0359547402414173,0.00556139382181922,-0.0633691077292745,0.0101412986820171,-0.0374889440093628,0.00554407923673994,987,63.6280952380952,133.619,90.2342857142857,63.164,2.11532223208808,1,3,"large","small","small"
"orb_0_k_70_d0.50_su0.01_sv0.06_medium","orb_0_k_70_d0.50_su0.01_sv0.06","orb_0",70,0.5,0.01,0.06,"medium",0.964929859719439,0.832665330661323,-0.195864735574151,0.0490562830668238,0.963819095477387,1,-0.00643595657737911,0.00300182596542241,0.852,0.942,-0.117393702939842,0.0251594031717894,0.863,1,0.0352110795358375,0.00444829100382846,-0.035416677320969,0.0167235117704093,0.0279915584270789,0.00779766537247277,-0.0401061362815785,0.0169734597251978,0.0237798660818758,0.00730693516861329,965,60.3190476190476,126.67,90.67,63.469,1.99561865813588,1,3,"large","small","medium"
"orb_0_k_70_d0.50_su0.01_sv0.11_medium","orb_0_k_70_d0.50_su0.01_sv0.11","orb_0",70,0.5,0.01,0.11,"medium",0.904904904904905,0.608608608608609,-0.208831749757198,0.0610236537505581,0.904809619238477,1,0.00884007845760015,0.00476476295516745,0.667,0.86,-0.0848381868999564,0.0254842925054675,0.67,1,0.0719713067411925,0.0101834568307398,-0.0735050695506261,0.0411917136129896,0.0500452255477455,0.0187852638138626,-0.0932171509486763,0.0439065003463548,0.0359717778406264,0.0169754835761838,905,59.4719047619048,124.891,91.0785714285714,63.755,1.9587365805443,1,3,"large","small","large"
"orb_0_k_70_d0.50_su0.06_sv0.01_medium","orb_0_k_70_d0.50_su0.06_sv0.01","orb_0",70,0.5,0.06,0.01,"medium",0.929577464788732,0.575452716297787,-0.24627025193294,0.0763542621870847,0.937751004016064,1,-0.0337176600756556,0.0055585186664343,0.733,0.822,-0.141684038379117,0.0371571818046029,0.743,1,0.0197231941431989,0.00517046461860917,-0.121574893922113,0.049493870988142,-0.0127205528629233,0.0196146914572784,-0.134354077976748,0.052450601496911,-0.0226423636786559,0.0193967868656695,930,60.302380952381,126.635,82.36,57.652,2.19667194915016,1,3,"large","medium","small"
